rank,amount
60783,50.0
60784,125.0
60785,100.0
60786,15.0
60787,50.0
60788,500.0
60789,100.0
60790,25.0
60791,100.0
60792,50.0
60793,75.0
60794,250.0
60795,500.0
60796,100.0
60797,200.0
60798,1500.0
60799,250.0
60800,280.0
60801,10.0
60802,2500.0
60803,50.0
60804,25.0
60805,112.0
60806,100.0
60807,200.0
60808,100.0
60809,25.0
60810,200.0
60811,500.0
60812,50.0
60813,400.0
60814,50.0
60815,250.0
60816,50.0
60817,50.0
60818,250.0
60819,25.0
60820,100.0
60821,100.0
60822,100.0
60823,25.0
60824,100.0
60825,100.0
60826,25.0
60827,25.0
60828,112.0
60829,100.0
60830,100.0
60831,100.0
60832,250.0
60833,40.0
60834,100.0
60835,100.0
60836,15.0
60837,50.0
60838,60.0
60839,75.0
60840,120.0
60841,20.0
60842,1000.0
60843,2500.0
60844,100.0
60845,250.0
60846,500.0
60847,200.0
60848,50.0
60849,200.0
60850,200.0
60851,250.0
60852,200.0
60853,100.0
60854,500.0
60855,25.0
60856,35.0
60857,100.0
60858,10.0
60859,100.0
60860,250.0
60861,50.0
60862,500.0
60863,100.0
60864,100.0
60865,50.0
60866,500.0
60867,55.0
60868,50.0
60869,50.0
60870,50.0
60871,75.0
60872,200.0
60873,100.0
60874,100.0
60875,35.0
60876,50.0
60877,312.0
60878,55.0
60879,100.0
60880,100.0
60881,100.0
60882,50.0
60883,100.0
60884,30.0
60885,75.0
60886,500.0
60887,100.0
60888,25.0
60889,50.0
60890,25.0
60891,250.0
60892,10.0
60893,100.0
60894,100.0
60895,35.0
60896,250.0
60897,250.0
60898,250.0
60899,100.0
60900,250.0
60901,250.0
60902,250.0
60903,50.0
60904,25.0
60905,1000.0
60906,10.0
60907,25.0
60908,1000.0
60909,75.0
60910,25.0
60911,25.0
60912,200.0
60913,10.0
60914,1000.0
60915,100.0
60916,25.0
60917,875.0
60918,1000.0
60919,300.0
60920,100.0
60921,50.0
60922,100.0
60923,250.0
60924,500.0
60925,25.0
60926,50.0
60927,100.0
60928,3.0
60929,100.0
60930,50.0
60931,20.0
60932,90.0
60933,25.0
60934,250.0
60935,100.0
60936,300.0
60937,250.0
60938,250.0
60939,100.0
60940,500.0
60941,50.0
60942,1000.0
60943,250.0
60944,25.0
60945,250.0
60946,25.0
60947,250.0
60948,100.0
60949,100.0
60950,60.0
60951,50.0
60952,250.0
60953,200.0
60954,75.0
60955,1000.0
60956,25.0
60957,100.0
60958,50.0
60959,50.0
60960,250.0
60961,40.0
60962,50.0
60963,100.0
60964,250.0
60965,50.0
60966,75.0
60967,50.0
60968,50.0
60969,50.0
60970,50.0
60971,5000.0
60972,50.0
60973,50.0
60974,100.0
60975,100.0
60976,25.0
60977,100.0
60978,500.0
60979,100.0
60980,100.0
60981,35.0
60982,10.0
60983,100.0
60984,50.0
60985,100.0
60986,250.0
60987,1000.0
60988,250.0
60989,75.0
60990,50.0
60991,1000.0
60992,50.0
60993,20.0
60994,50.0
60995,250.0
60996,50.0
60997,50.0
60998,50.0
60999,50.0
61000,500.0
61001,35.0
61002,100.0
61003,50.0
61004,75.0
61005,100.0
61006,500.0
61007,25.0
61008,300.0
61009,100.0
61010,200.0
61011,500.0
61012,100.0
61013,30.0
61014,100.0
61015,75.0
61016,252.0
61017,100.0
61018,50.0
61019,100.0
61020,99.0
61021,50.0
61022,500.0
61023,100.0
61024,100.0
61025,50.0
61026,250.0
61027,105.0
61028,500.0
61029,500.0
61030,500.0
61031,25.0
61032,250.0
61033,100.0
61034,250.0
61035,10.0
61036,1000.0
61037,100.0
61038,500.0
61039,50.0
61040,25.0
61041,100.0
61042,35.0
61043,1000.0
61044,15.0
61045,2500.0
61046,50.0
61047,50.0
61048,50.0
61049,150.0
61050,25.0
61051,100.0
61052,25.0
61053,500.0
61054,110.0
61055,3.0
61056,100.0
61057,25.0
61058,62.0
61059,100.0
61060,25.0
61061,50.0
61062,25.0
61063,100.0
61064,25.0
61065,500.0
61066,50.0
61067,15.0
61068,100.0
61069,50.0
61070,500.0
61071,50.0
61072,25.0
61073,25.0
61074,250.0
61075,250.0
61076,50.0
61077,50.0
61078,250.0
61079,100.0
61080,1250.0
61081,228.0
61082,200.0
61083,20.0
61084,500.0
61085,100.0
61086,50.0
61087,25.0
61088,25.0
61089,500.0
61090,100.0
61091,210.0
61092,100.0
61093,500.0
61094,100.0
61095,50.0
61096,200.0
61097,25.0
61098,100.0
61099,100.0
61100,100.0
61101,250.0
61102,150.0
61103,100.0
61104,100.0
61105,100.0
61106,35.0
61107,200.0
61108,500.0
61109,250.0
61110,100.0
61111,100.0
61112,100.0
61113,500.0
61114,25.0
61115,25.0
61116,100.0
61117,150.0
61118,50.0
61119,50.0
61120,500.0
61121,150.0
61122,50.0
61123,75.0
61124,1000.0
61125,25.0
61126,400.0
61127,500.0
61128,212.0
61129,50.0
61130,1000.0
61131,100.0
61132,50.0
61133,25.0
61134,50.0
61135,500.0
61136,100.0
61137,1000.0
61138,25.0
61139,100.0
61140,350.0
61141,50.0
61142,75.0
61143,100.0
61144,300.0
61145,1000.0
61146,200.0
61147,75.0
61148,25.0
61149,100.0
61150,50.0
61151,10.0
61152,100.0
61153,25.0
61154,500.0
61155,5.0
61156,100.0
61157,50.0
61158,35.0
61159,100.0
61160,50.0
61161,25.0
61162,1000.0
61163,500.0
61164,1000.0
61165,500.0
61166,100.0
61167,1000.0
61168,250.0
61169,50.0
61170,250.0
61171,10.0
61172,1000.0
61173,1000.0
61174,250.0
61175,500.0
61176,2500.0
61177,35.0
61178,50.0
61179,50.0
61180,2500.0
61181,2000.0
61182,84.0
61183,500.0
61184,1250.0
61185,250.0
61186,87.0
61187,500.0
61188,15.0
61189,250.0
61190,100.0
61191,50.0
61192,25.0
61193,100.0
61194,10.0
61195,15.0
61196,2500.0
61197,1000.0
61198,200.0
61199,150.0
61200,2500.0
61201,375.0
61202,50.0
61203,250.0
61204,50.0
61205,100.0
61206,25.0
61207,100.0
61208,100.0
61209,100.0
61210,150.0
61211,100.0
61212,25.0
61213,10.0
61214,100.0
61215,250.0
61216,250.0
61217,100.0
61218,100.0
61219,500.0
61220,100.0
61221,10.0
61222,250.0
61223,100.0
61224,200.0
61225,50.0
61226,70.0
61227,20.0
61228,50.0
61229,25.0
61230,1500.0
61231,2500.0
61232,2500.0
61233,10.0
61234,500.0
61235,2500.0
61236,2500.0
61237,250.0
61238,250.0
61239,100.0
61240,250.0
61241,2500.0
61242,2500.0
61243,80.0
61244,10.0
61245,200.0
61246,2500.0
61247,2500.0
61248,50.0
61249,44.0
61250,10.0
61251,1000.0
61252,1000.0
61253,30.0
61254,2500.0
61255,200.0
61256,1500.0
61257,25.0
61258,25.0
61259,30.0
61260,18.0
61261,2500.0
61262,10.0
61263,2395.0
61264,1500.0
61265,2500.0
61266,2500.0
61267,250.0
61268,1000.0
61269,5.0
61270,16.0
61271,44.0
61272,250.0
61273,2500.0
61274,25.0
61275,250.0
61276,2500.0
61277,2500.0
61278,2000.0
61279,25.0
61280,10.0
61281,2450.0
61282,2500.0
61283,25.0
61284,500.0
61285,1000.0
61286,2500.0
61287,2500.0
61288,156.0
61289,5.0
61290,10.0
61291,83.0
61292,25.0
61293,6.0
61294,250.0
61295,88.0
61296,50.0
61297,2500.0
61298,300.0
61299,100.0
61300,2500.0
61301,14.0
61302,25.0
61303,31.0
61304,2500.0
61305,1000.0
61306,2500.0
61307,10.0
61308,10.0
61309,10.0
61310,2500.0
61311,2500.0
61312,250.0
61313,1000.0
61314,2500.0
61315,2500.0
61316,1500.0
61317,2500.0
61318,10.0
61319,2500.0
61320,15.0
61321,2500.0
61322,2500.0
61323,250.0
61324,2500.0
61325,250.0
61326,2500.0
61327,60.0
61328,30.0
61329,2500.0
61330,60.0
61331,1000.0
61332,250.0
61333,50.0
61334,2500.0
61335,44.0
61336,1275.0
61337,20.0
61338,400.0
61339,2500.0
61340,10.0
61341,2000.0
61342,500.0
61343,1000.0
61344,250.0
61345,500.0
61346,1350.0
61347,250.0
61348,10.0
61349,2500.0
61350,95.0
61351,50.0
61352,2500.0
61353,10.0
61354,2500.0
61355,2500.0
61356,2000.0
61357,10.0
61358,2500.0
61359,100.0
61360,2500.0
61361,2500.0
61362,25.0
61363,1000.0
61364,2500.0
61365,2500.0
61366,28.0
61367,1500.0
61368,50.0
61369,25.0
61370,94.0
61371,10.0
61372,500.0
61373,250.0
61374,44.0
61375,500.0
61376,100.0
61377,25.0
61378,50.0
61379,250.0
61380,10.0
61381,250.0
61382,2500.0
61383,2500.0
61384,250.0
61385,25.0
61386,2000.0
61387,250.0
61388,30.0
61389,35.0
61390,250.0
61391,10.0
61392,100.0
61393,44.0
61394,500.0
61395,60.0
61396,300.0
61397,100.0
61398,2500.0
61399,1000.0
61400,5.0
61401,50.0
61402,400.0
61403,10.0
61404,25.0
61405,25.0
61406,50.0
61407,10.0
61408,2500.0
61409,250.0
61410,250.0
61411,25.0
61412,250.0
61413,2500.0
61414,250.0
61415,10.0
61416,2500.0
61417,88.0
61418,10.0
61419,25.0
61420,2500.0
61421,100.0
61422,300.0
61423,2500.0
61424,2500.0
61425,2500.0
61426,2500.0
61427,250.0
61428,2500.0
61429,50.0
61430,2500.0
61431,2500.0
61432,2500.0
61433,2400.0
61434,250.0
61435,10.0
61436,25.0
61437,10.0
61438,2500.0
61439,44.0
61440,2500.0
61441,2500.0
61442,2500.0
61443,150.0
61444,2000.0
61445,70.0
61446,250.0
61447,2500.0
61448,500.0
61449,2500.0
61450,2500.0
61451,25.0
61452,2500.0
61453,10.0
61454,10.0
61455,2500.0
61456,50.0
61457,250.0
61458,2500.0
61459,2500.0
61460,2500.0
61461,2500.0
61462,2500.0
61463,2500.0
61464,2500.0
61465,2500.0
61466,2500.0
61467,55.0
61468,2500.0
61469,250.0
61470,1250.0
61471,1000.0
61472,2500.0
61473,344.0
61474,2500.0
61475,2500.0
61476,1950.0
61477,250.0
61478,250.0
61479,250.0
61480,250.0
61481,500.0
61482,250.0
61483,250.0
61484,44.0
61485,2500.0
61486,2500.0
61487,2500.0
61488,2500.0
61489,2500.0
61490,2500.0
61491,1000.0
61492,250.0
61493,25.0
61494,2500.0
61495,50.0
61496,2500.0
61497,10.0
61498,2500.0
61499,2500.0
61500,2500.0
61501,10.0
61502,500.0
61503,250.0
61504,2500.0
61505,2500.0
61506,2500.0
61507,2500.0
61508,2500.0
61509,2500.0
61510,91.0
61511,2500.0
61512,2000.0
61513,2500.0
61514,500.0
61515,60.0
61516,25.0
61517,500.0
61518,2500.0
61519,44.0
61520,82.0
61521,57.0
61522,100.0
61523,150.0
61524,25.0
61525,2500.0
61526,2500.0
61527,600.0
61528,1500.0
61529,50.0
61530,1000.0
61531,2500.0
61532,2500.0
61533,2500.0
61534,2500.0
61535,25.0
61536,1000.0
61537,100.0
61538,10.0
61539,2500.0
61540,2500.0
61541,2000.0
61542,28.0
61543,1000.0
61544,500.0
61545,2500.0
61546,50.0
61547,50.0
61548,1000.0
61549,90.0
61550,10.0
61551,10.0
61552,30.0
61553,2500.0
61554,100.0
61555,2500.0
61556,2500.0
61557,2500.0
61558,2500.0
61559,2500.0
61560,25.0
61561,2500.0
61562,25.0
61563,90.0
61564,10.0
61565,2500.0
61566,2500.0
61567,2500.0
61568,2500.0
61569,45.0
61570,2500.0
61571,10.0
61572,100.0
61573,30.0
61574,500.0
61575,50.0
61576,500.0
61577,2500.0
61578,100.0
61579,2500.0
61580,2500.0
61581,105.0
61582,1000.0
61583,2500.0
61584,2500.0
61585,500.0
61586,100.0
61587,2500.0
61588,2500.0
61589,20.0
61590,250.0
61591,1000.0
61592,10.0
61593,2500.0
61594,2500.0
61595,750.0
61596,2500.0
61597,2500.0
61598,2500.0
61599,2500.0
61600,11.0
61601,2500.0
61602,25.0
61603,2500.0
61604,500.0
61605,2500.0
61606,2000.0
61607,1500.0
61608,25.0
61609,2500.0
61610,2500.0
61611,30.0
61612,500.0
61613,2500.0
61614,1000.0
61615,50.0
61616,2500.0
61617,2500.0
61618,2500.0
61619,25.0
61620,2500.0
61621,2500.0
61622,2500.0
61623,2500.0
61624,500.0
61625,1000.0
61626,1500.0
61627,600.0
61628,10.0
61629,125.0
61630,250.0
61631,100.0
61632,600.0
61633,2500.0
61634,2500.0
61635,2500.0
61636,2500.0
61637,2500.0
61638,2500.0
61639,2500.0
61640,300.0
61641,30.0
61642,2500.0
61643,2500.0
61644,2500.0
61645,250.0
61646,2000.0
61647,2500.0
61648,2500.0
61649,1000.0
61650,25.0
61651,250.0
61652,15.0
61653,2500.0
61654,1000.0
61655,30.0
61656,50.0
61657,6.0
61658,50.0
61659,2500.0
61660,2500.0
61661,2500.0
61662,2500.0
61663,30.0
61664,2500.0
61665,500.0
61666,250.0
61667,2500.0
61668,10.0
61669,2500.0
61670,1000.0
61671,2500.0
61672,100.0
61673,28.0
61674,2500.0
61675,2500.0
61676,2500.0
61677,250.0
61678,2500.0
61679,56.0
61680,50.0
61681,1000.0
61682,2500.0
61683,2500.0
61684,30.0
61685,2500.0
61686,5.0
61687,500.0
61688,25.0
61689,48.0
61690,2500.0
61691,1000.0
61692,500.0
61693,250.0
61694,25.0
61695,1000.0
61696,2500.0
61697,30.0
61698,25.0
61699,2500.0
61700,2500.0
61701,2500.0
61702,1000.0
61703,14.0
61704,88.0
61705,20.0
61706,300.0
61707,250.0
61708,1000.0
61709,77.0
61710,1000.0
61711,25.0
61712,2500.0
61713,1000.0
61714,750.0
61715,25.0
61716,10.0
61717,2500.0
61718,23.0
61719,40.0
61720,20.0
61721,250.0
61722,2500.0
61723,2500.0
61724,1000.0
61725,500.0
61726,2500.0
61727,2500.0
61728,2500.0
61729,100.0
61730,25.0
61731,2500.0
61732,2500.0
61733,25.0
61734,25.0
61735,2500.0
61736,600.0
61737,110.0
61738,10.0
61739,375.0
61740,10.0
61741,1000.0
61742,1000.0
61743,500.0
61744,2500.0
61745,732.0
61746,300.0
61747,250.0
61748,1000.0
61749,2500.0
61750,2500.0
61751,2500.0
61752,1000.0
61753,10.0
61754,2500.0
61755,50.0
61756,2475.0
61757,2500.0
61758,2500.0
61759,2500.0
61760,20.0
61761,8.0
61762,250.0
61763,1000.0
61764,30.0
61765,2500.0
61766,250.0
61767,2500.0
61768,10.0
61769,10.25
61770,1500.0
61771,250.0
61772,1000.0
61773,250.0
61774,2500.0
61775,100.0
61776,250.0
61777,49.0
61778,250.0
61779,50.0
61780,100.0
61781,1500.0
61782,2500.0
61783,5.0
61784,25.0
61785,172.0
61786,10.0
61787,10.0
61788,100.0
61789,100.0
61790,500.0
61791,20.0
61792,500.0
61793,2500.0
61794,2500.0
61795,2500.0
61796,10.0
61797,3.0
61798,1000.0
61799,135.0
61800,2500.0
61801,125.0
61802,88.0
61803,10.0
61804,28.0
61805,200.0
61806,2500.0
61807,300.0
61808,1000.0
61809,30.0
61810,2500.0
61811,2500.0
61812,2500.0
61813,2500.0
61814,2500.0
61815,2500.0
61816,2500.0
61817,2500.0
61818,50.0
61819,2500.0
61820,2500.0
61821,250.0
61822,10.0
61823,84.0
61824,100.0
61825,50.0
61826,5.0
61827,20.0
61828,110.0
61829,2500.0
61830,10.0
61831,10.0
61832,2500.0
61833,25.0
61834,500.0
61835,10.0
61836,250.0
61837,2475.0
61838,2500.0
61839,10.0
61840,250.0
61841,2500.0
61842,1250.0
61843,25.0
61844,10.0
61845,50.0
61846,10.0
61847,400.0
61848,2500.0
61849,250.0
61850,250.0
61851,25.0
61852,2500.0
61853,100.0
61854,50.0
61855,116.0
61856,20.0
61857,1000.0
61858,2500.0
61859,80.0
61860,10.0
61861,2500.0
61862,250.0
61863,2500.0
61864,2500.0
61865,2500.0
61866,10.0
61867,2500.0
61868,250.0
61869,2500.0
61870,1900.0
61871,2500.0
61872,2500.0
61873,2500.0
61874,115.0
61875,2500.0
61876,1000.0
61877,55.0
61878,250.0
61879,50.0
61880,250.0
61881,2500.0
61882,500.0
61883,10.0
61884,2500.0
61885,25.0
61886,2400.0
61887,250.0
61888,5.0
61889,100.0
61890,500.0
61891,200.0
61892,100.0
61893,100.0
61894,300.0
61895,30.0
61896,50.0
61897,500.0
61898,500.0
61899,145.0
61900,100.0
61901,2500.0
61902,2500.0
61903,2250.0
61904,10.0
61905,25.0
61906,1915.0
61907,2500.0
61908,60.0
61909,250.0
61910,2500.0
61911,2500.0
61912,2500.0
61913,25.0
61914,2500.0
61915,2500.0
61916,255.0
61917,100.0
61918,500.0
61919,500.0
61920,1500.0
61921,2500.0
61922,1000.0
61923,2500.0
61924,250.0
61925,1000.0
61926,10.0
61927,460.0
61928,1000.0
61929,10.0
61930,2500.0
61931,2500.0
61932,2500.0
61933,1500.0
61934,10.0
61935,250.0
61936,250.0
61937,1000.0
61938,2500.0
61939,65.0
61940,250.0
61941,50.0
61942,100.0
61943,45.0
61944,500.0
61945,250.0
61946,1000.0
61947,50.0
61948,300.0
61949,100.0
61950,250.0
61951,20.0
61952,35.0
61953,250.0
61954,100.0
61955,50.0
61956,10.0
61957,25.0
61958,50.0
61959,250.0
61960,25.0
61961,250.0
61962,250.0
61963,100.0
61964,162.0
61965,1000.0
61966,500.0
61967,35.0
61968,50.0
61969,75.0
61970,250.0
61971,500.0
61972,250.0
61973,1000.0
61974,250.0
61975,212.0
61976,54.44
61977,25.0
61978,25.0
61979,25.0
61980,220.12
61981,35.0
61982,200.0
61983,30.0
61984,50.0
61985,250.0
61986,300.0
61987,50.0
61988,85.0
61989,100.0
61990,100.0
61991,100.0
61992,100.0
61993,50.0
61994,224.0
61995,300.0
61996,100.0
61997,500.0
61998,1700.0
61999,500.0
62000,250.0
62001,25.0
62002,50.0
62003,75.0
62004,2500.0
62005,300.0
62006,375.0
62007,550.0
62008,1000.0
62009,300.0
62010,10.0
62011,500.0
62012,100.0
62013,50.0
62014,77.0
62015,100.0
62016,500.0
62017,200.0
62018,100.0
62019,150.0
62020,500.0
62021,1000.0
62022,100.0
62023,2100.0
62024,10.0
62025,100.0
62026,112.0
62027,50.0
62028,10.0
62029,25.0
62030,200.0
62031,500.0
62032,50.0
62033,100.0
62034,25.0
62035,200.0
62036,250.0
62037,25.0
62038,50.0
62039,250.0
62040,500.0
62041,500.0
62042,1000.0
62043,500.0
62044,2500.0
62045,250.0
62046,225.0
62047,10.0
62048,300.0
62049,50.0
62050,25.0
62051,400.0
62052,200.0
62053,200.0
62054,65.0
62055,15.0
62056,500.0
62057,200.0
62058,200.0
62059,250.0
62060,250.0
62061,50.0
62062,50.0
62063,100.0
62064,300.0
62065,250.0
62066,500.0
62067,50.0
62068,50.0
62069,100.0
62070,100.0
62071,75.0
62072,100.0
62073,25.0
62074,225.0
62075,100.0
62076,100.0
62077,100.0
62078,250.0
62079,100.0
62080,71.0
62081,50.0
62082,5.0
62083,1000.0
62084,2500.0
62085,2500.0
62086,412.0
62087,75.0
62088,75.0
62089,75.0
62090,500.0
62091,500.0
62092,300.0
62093,120.0
62094,100.0
62095,500.0
62096,250.0
62097,100.0
62098,500.0
62099,10.0
62100,1000.0
62101,100.0
62102,100.0
62103,10.0
62104,100.0
62105,25.0
62106,50.0
62107,20.0
62108,212.0
62109,250.0
62110,100.0
62111,150.0
62112,25.0
62113,100.0
62114,100.0
62115,200.0
62116,500.0
62117,100.0
62118,50.0
62119,40.0
62120,544.0
62121,50.0
62122,150.0
62123,100.0
62124,100.0
62125,25.0
62126,500.0
62127,500.0
62128,50.0
62129,100.0
62130,150.0
62131,225.0
62132,250.0
62133,10.0
62134,100.0
62135,1000.0
62136,250.0
62137,100.0
62138,50.0
62139,200.0
62140,100.0
62141,100.0
62142,100.0
62143,50.0
62144,1000.0
62145,100.0
62146,112.0
62147,500.0
62148,10.0
62149,50.0
62150,250.0
62151,25.0
62152,200.0
62153,35.0
62154,20.0
62155,500.0
62156,250.0
62157,200.0
62158,100.0
62159,1000.0
62160,50.0
62161,35.0
62162,500.0
62163,250.0
62164,250.0
62165,100.0
62166,5.0
62167,100.0
62168,200.0
62169,100.0
62170,15.0
62171,250.0
62172,225.0
62173,100.0
62174,100.0
62175,100.0
62176,500.0
62177,2500.0
62178,25.0
62179,250.0
62180,100.0
62181,50.0
62182,100.0
62183,500.0
62184,50.0
62185,50.0
62186,50.0
62187,500.0
62188,500.0
62189,100.0
62190,25.0
62191,15.0
62192,150.0
62193,200.0
62194,100.0
62195,25.0
62196,200.0
62197,500.0
62198,50.0
62199,25.0
62200,15.0
62201,100.0
62202,50.0
62203,250.0
62204,50.0
62205,2500.0
62206,100.0
62207,1000.0
62208,250.0
62209,75.0
62210,500.0
62211,500.0
62212,212.0
62213,150.0
62214,150.0
62215,50.0
62216,15.0
62217,500.0
62218,100.0
62219,3.0
62220,512.0
62221,100.0
62222,212.0
62223,100.0
62224,50.0
62225,1000.0
62226,250.0
62227,100.0
62228,100.0
62229,250.0
62230,50.0
62231,10.0
62232,100.0
62233,1000.0
62234,250.0
62235,100.0
62236,10.0
62237,10.0
62238,25.0
62239,50.0
62240,100.0
62241,100.0
62242,50.0
62243,40.0
62244,100.0
62245,15.0
62246,25.0
62247,100.0
62248,500.0
62249,250.0
62250,10.0
62251,10.0
62252,200.0
62253,50.0
62254,500.0
62255,100.0
62256,212.0
62257,50.0
62258,50.0
62259,50.0
62260,75.0
62261,50.0
62262,20.0
62263,100.0
62264,35.0
62265,250.0
62266,2500.0
62267,100.0
62268,50.0
62269,150.0
62270,50.0
62271,25.0
62272,25.0
62273,50.0
62274,25.0
62275,250.0
62276,100.0
62277,250.0
62278,50.0
62279,50.0
62280,25.0
62281,50.0
62282,120.0
62283,250.0
62284,500.0
62285,500.0
62286,375.0
62287,500.0
62288,2500.0
62289,250.0
62290,100.0
62291,100.0
62292,25.0
62293,100.0
62294,500.0
62295,25.0
62296,25.0
62297,50.0
62298,75.0
62299,500.0
62300,100.0
62301,1000.0
62302,25.0
62303,200.0
62304,50.0
62305,500.0
62306,100.0
62307,150.0
62308,500.0
62309,250.0
62310,100.0
62311,50.0
62312,500.0
62313,1000.0
62314,25.0
62315,150.0
62316,120.0
62317,225.0
62318,250.0
62319,50.0
62320,100.0
62321,100.0
62322,50.0
62323,50.0
62324,250.0
62325,500.0
62326,25.0
62327,50.0
62328,100.0
62329,250.0
62330,212.0
62331,50.0
62332,20.0
62333,100.0
62334,100.0
62335,50.0
62336,1500.0
62337,100.0
62338,500.0
62339,250.0
62340,100.0
62341,100.0
62342,250.0
62343,250.0
62344,225.0
62345,2500.0
62346,500.0
62347,500.0
62348,250.0
62349,25.0
62350,35.0
62351,100.0
62352,250.0
62353,100.0
62354,100.0
62355,250.0
62356,250.0
62357,100.0
62358,250.0
62359,100.0
62360,50.0
62361,50.0
62362,25.0
62363,100.0
62364,500.0
62365,500.0
62366,250.0
62367,250.0
62368,100.0
62369,5.0
62370,15.0
62371,115.0
62372,100.0
62373,50.0
62374,100.0
62375,100.0
62376,10.0
62377,100.0
62378,25.0
62379,100.0
62380,35.0
62381,250.0
62382,1000.0
62383,2500.0
62384,250.0
62385,750.0
62386,25.0
62387,75.0
62388,250.0
62389,10.0
62390,25.0
62391,125.0
62392,212.0
62393,100.0
62394,2500.0
62395,50.0
62396,50.0
62397,100.0
62398,170.12
62399,50.0
62400,100.0
62401,100.0
62402,100.0
62403,500.0
62404,1000.0
62405,1000.0
62406,100.0
62407,200.0
62408,250.0
62409,100.0
62410,25.0
62411,100.0
62412,1000.0
62413,50.0
62414,50.0
62415,70.0
62416,75.0
62417,1000.0
62418,100.0
62419,150.0
62420,250.0
62421,250.0
62422,600.0
62423,300.0
62424,75.0
62425,75.0
62426,75.0
62427,250.0
62428,15.0
62429,25.0
62430,150.0
62431,50.0
62432,250.0
62433,250.0
62434,50.0
62435,500.0
62436,5.0
62437,50.0
62438,100.0
62439,250.0
62440,50.0
62441,50.0
62442,100.0
62443,25.0
62444,100.0
62445,101.0
62446,25.0
62447,250.0
62448,25.0
62449,100.0
62450,1000.0
62451,112.0
62452,1600.0
62453,112.0
62454,50.0
62455,200.0
62456,75.0
62457,50.0
62458,60.0
62459,10.0
62460,25.0
62461,500.0
62462,20.0
62463,5.0
62464,7.5
62465,56.0
62466,7.5
62467,7.5
62468,7.5
62469,7.5
62470,7.5
62471,7.5
62472,10.0
62473,5.0
62474,5.0
62475,50.0
62476,150.0
62477,50.0
62478,30.0
62479,30.0
62480,250.0
62481,1000.0
62482,500.0
62483,100.0
62484,25.0
62485,50.0
62486,50.0
62487,10.0
62488,55.0
62489,25.0
62490,100.0
62491,75.0
62492,50.0
62493,113.0
62494,20.0
62495,380.0
62496,75.0
62497,100.0
62498,1000.0
62499,500.0
62500,250.0
62501,250.0
62502,140.0
62503,100.0
62504,100.0
62505,500.0
62506,100.0
62507,75.0
62508,25.0
62509,35.0
62510,150.0
62511,100.0
62512,35.0
62513,100.0
62514,50.0
62515,100.0
62516,10.0
62517,50.0
62518,50.0
62519,50.0
62520,100.0
62521,1000.0
62522,1000.0
62523,100.0
62524,10.0
62525,10.0
62526,25.0
62527,2500.0
62528,100.0
62529,112.0
62530,250.0
62531,500.0
62532,25.0
62533,225.0
62534,100.0
62535,150.0
62536,15.0
62537,25.0
62538,500.0
62539,250.0
62540,1000.0
62541,50.0
62542,500.0
62543,250.0
62544,105.0
62545,105.0
62546,500.0
62547,70.0
62548,70.0
62549,70.0
62550,30.0
62551,15.0
62552,10.0
62553,15.0
62554,10.0
62555,50.0
62556,200.0
62557,15.0
62558,10.0
62559,100.0
62560,100.0
62561,112.0
62562,1000.0
62563,10.0
62564,300.0
62565,2500.0
62566,25.0
62567,100.0
62568,100.0
62569,50.0
62570,100.0
62571,50.0
62572,100.0
62573,375.0
62574,50.0
62575,1000.0
62576,250.0
62577,250.0
62578,10.0
62579,100.0
62580,100.0
62581,35.0
62582,1000.0
62583,100.0
62584,100.0
62585,50.0
62586,25.0
62587,212.0
62588,75.0
62589,25.0
62590,75.0
62591,100.0
62592,50.0
62593,2500.0
62594,100.0
62595,2500.0
62596,2500.0
62597,500.0
62598,100.0
62599,100.0
62600,200.0
62601,100.0
62602,10.0
62603,25.0
62604,35.0
62605,50.0
62606,150.0
62607,100.0
62608,50.0
62609,100.0
62610,100.0
62611,100.0
62612,500.0
62613,1000.0
62614,2000.0
62615,500.0
62616,500.0
62617,212.0
62618,250.0
62619,50.0
62620,50.0
62621,300.0
62622,50.0
62623,190.0
62624,212.0
62625,85.0
62626,212.0
62627,212.0
62628,100.0
62629,500.0
62630,100.0
62631,500.0
62632,25.0
62633,250.0
62634,200.0
62635,10.0
62636,100.0
62637,250.0
62638,212.0
62639,25.0
62640,50.0
62641,75.0
62642,500.0
62643,200.0
62644,50.0
62645,250.0
62646,225.0
62647,50.0
62648,140.0
62649,50.0
